Cpd,Mass,Avg Mass,RT,Vol,Quality Score,m/z,Show/Hide,Label,Std Dev,Base Peak,Polarity,Max Z,Min Z,Start,End,Height,Width,Vol %,Ions,Z Count,Saturated,Group,Cpds/Group,File,Algorithm
1153,7416.087,7418.7332,11.601,53576,80,740.6014,TRUE,Cpd 1153: 11.601,,740.8006,Negative,-10,-10,11.51,11.668,3377,0.072,0.01,7,1,,338,2,NZ_180830_s27.d,Find by Molecular Feature
1152,7198.0029,7200.5983,11.557,34531,80,2398.327,TRUE,Cpd 1152: 11.557,,2399.3217,Negative,-3,-3,11.443,11.701,1065,0.133,0.01,6,1,,337,1,NZ_180830_s27.d,Find by Molecular Feature
1125,7170.0586,7172.263,11.467,101663,99.8,715.9986,TRUE,Cpd 1125: 11.467,,716.0985,Negative,-10,-10,11.352,11.66,4040,0.122,0.01,7,1,,331,1,NZ_180830_s27.d,Find by Molecular Feature
1146,7155.0379,7157.42,11.55,29258,86.8,893.3725,TRUE,Cpd 1146: 11.550,,893.621,Negative,-8,-8,11.477,11.635,1681,0.081,0,6,1,,336,13,NZ_180830_s27.d,Find by Molecular Feature
1145,7154.0246,7156.907,11.55,148691,87,1787.4994,TRUE,Cpd 1145: 11.550,0.0101,1788.2514,Negative,-4,-7,11.36,11.735,3127,0.131,0.02,20,3,,336,13,NZ_180830_s27.d,Find by Molecular Feature
1084,7149.0598,7151.395,10.541,83488,80,648.9012,TRUE,Cpd 1084: 10.541,0.0746,648.9962,Negative,-3,-11,10.461,10.702,1504,0.091,0.01,23,4,,320,4,NZ_180830_s27.d,Find by Molecular Feature
1086,7147.0427,7151.2844,10.544,76744,80,713.697,TRUE,Cpd 1086: 10.544,,714.0958,Negative,-10,-10,10.461,10.644,2738,0.088,0.01,10,1,,320,4,NZ_180830_s27.d,Find by Molecular Feature
1157,7141.0538,7143.628,11.635,957568,100,713.0979,TRUE,Cpd 1157: 11.635,0.0077,713.2984,Negative,-5,-10,11.402,11.81,17122,0.134,0.14,31,5,,340,2,NZ_180830_s27.d,Find by Molecular Feature
1156,7140.0515,7143.305,11.633,307066,80,648.0887,TRUE,Cpd 1156: 11.633,0.0115,648.2711,Negative,-4,-11,11.368,11.793,4673,0.149,0.04,23,3,,340,2,NZ_180830_s27.d,Find by Molecular Feature
1159,7138.0476,7141.5971,12.045,919045,98.8,712.7975,TRUE,Cpd 1159: 12.045,0.0043,713.0971,Negative,-8,-11,11.801,12.193,13122,0.135,0.13,39,4,,342,1,NZ_180830_s27.d,Find by Molecular Feature
1115,7135.0397,7135.4575,11.371,43510,96,712.497,TRUE,Cpd 1115: 11.371,0.0056,712.497,Negative,-7,-10,11.285,11.418,4624,0.07,0.01,7,4,,328,2,NZ_180830_s27.d,Find by Molecular Feature
1133,7134.0532,7136.1891,11.536,357539,84.1,1782.5051,TRUE,Cpd 1133: 11.536,0.0051,1782.7567,Negative,-4,-5,11.335,11.71,7314,0.123,0.05,17,2,,334,7,NZ_180830_s27.d,Find by Molecular Feature
1148,7132.042,7135.3589,11.551,1412514,100,791.442,TRUE,Cpd 1148: 11.551,0.0037,791.6633,Negative,-3,-9,11.368,11.785,30439,0.113,0.21,26,3,,336,13,NZ_180830_s27.d,Find by Molecular Feature
1143,7131.0795,7134.8432,11.55,1214074,85.1,647.2731,TRUE,Cpd 1143: 11.550,0.0112,647.6322,Negative,-6,-12,11.377,11.701,18752,0.102,0.18,43,5,,336,13,NZ_180830_s27.d,Find by Molecular Feature
1144,7128.0599,7134.8201,11.55,2495634,100,711.7987,TRUE,Cpd 1144: 11.550,,712.4965,Negative,-10,-10,11.385,11.768,66169,0.114,0.37,13,1,,336,13,NZ_180830_s27.d,Find by Molecular Feature
1085,7127.0619,7129.4966,10.543,41661,80,1017.1457,TRUE,Cpd 1085: 10.543,0.0182,1017.4294,Negative,-3,-7,10.478,10.627,1229,0.076,0.01,13,2,,320,4,NZ_180830_s27.d,Find by Molecular Feature
1083,7126.0492,7129.5342,10.541,1232991,100,711.5977,TRUE,Cpd 1083: 10.541,0.0101,711.8972,Negative,-4,-11,10.403,10.677,23532,0.097,0.18,57,7,,320,4,NZ_180830_s27.d,Find by Molecular Feature
1136,7125.0476,7127.8349,11.542,124020,94.2,790.6638,TRUE,Cpd 1136: 11.542,0.0211,791.2226,Negative,-8,-9,11.402,11.726,3366,0.128,0.02,11,2,,335,4,NZ_180830_s27.d,Find by Molecular Feature
1154,7112.0702,7113.0099,11.603,170517,83.1,1777.0103,TRUE,Cpd 1154: 11.603,,1777.2609,Negative,-4,-4,11.568,11.801,13966,0.096,0.02,3,1,,338,2,NZ_180830_s27.d,Find by Molecular Feature
1114,7111.0472,7112.5795,11.369,130006,83.4,789.1091,TRUE,Cpd 1114: 11.369,,789.3308,Negative,-9,-9,11.285,11.418,8457,0.07,0.02,4,1,,328,2,NZ_180830_s27.d,Find by Molecular Feature
1142,7110.0622,7113.7292,11.55,40533036,100,709.9992,TRUE,Cpd 1142: 11.550,0.0071,710.2978,Negative,-3,-15,11.318,11.793,715930,0.109,5.94,150,13,,336,13,NZ_180830_s27.d,Find by Molecular Feature
1141,6998.0412,7002.4678,11.549,141342,80,698.7992,TRUE,Cpd 1141: 11.549,0.0779,699.093,Negative,-9,-10,11.41,11.677,2808,0.098,0.02,22,2,,336,13,NZ_180830_s27.d,Find by Molecular Feature
1138,6974.9937,6978.7595,11.546,196548,80,696.4916,TRUE,Cpd 1138: 11.546,0.0134,696.7924,Negative,-9,-10,11.385,11.677,4127,0.097,0.03,19,2,,335,4,NZ_180830_s27.d,Find by Molecular Feature
1132,6825.0505,6829.5233,11.536,57616,80,681.4978,TRUE,Cpd 1132: 11.536,,681.9928,Negative,-10,-10,11.468,11.66,2494,0.081,0.01,9,1,,334,7,NZ_180830_s27.d,Find by Molecular Feature
1134,6805.0163,6808.362,11.536,1377944,100,755.106,TRUE,Cpd 1134: 11.536,0.0067,755.4391,Negative,-6,-12,11.31,11.743,18928,0.102,0.2,56,7,,334,7,NZ_180830_s27.d,Find by Molecular Feature
1066,6698.8973,6701.6893,9.848,246767,93.4,743.3152,TRUE,Cpd 1066: 9.848,0.0079,743.6488,Negative,-9,-10,9.728,9.986,5453,0.109,0.04,13,2,,311,1,NZ_180830_s27.d,Find by Molecular Feature
1069,6672.9461,6675.4614,9.895,42580,80,666.2873,TRUE,Cpd 1069: 9.895,,666.4849,Negative,-10,-10,9.761,9.986,2637,0.094,0.01,6,1,,313,1,NZ_180830_s27.d,Find by Molecular Feature
1057,6658.8993,6662.2557,9.695,476189,80,738.8698,TRUE,Cpd 1057: 9.695,0.0073,739.204,Negative,-8,-10,9.578,9.853,8230,0.107,0.07,27,3,,307,2,NZ_180830_s27.d,Find by Molecular Feature
1044,6477.9178,6479.7603,9.553,29137,80,2158.2986,TRUE,Cpd 1044: 9.553,,2158.6431,Negative,-3,-3,9.445,9.67,896,0.127,0,5,1,,300,5,NZ_180830_s27.d,Find by Molecular Feature
1116,6460.9696,6462.4345,11.383,23715,99,1075.8222,TRUE,Cpd 1116: 11.383,0.0095,1076.1558,Negative,-3,-6,11.318,11.468,845,0.074,0,8,2,,329,3,NZ_180830_s27.d,Find by Molecular Feature
1117,6459.9655,6462.5938,11.383,515259,95.7,716.7665,TRUE,Cpd 1117: 11.383,0.0099,716.9892,Negative,-4,-10,11.227,11.585,11334,0.107,0.08,33,6,,329,3,NZ_180830_s27.d,Find by Molecular Feature
1068,6455.8207,6457.8969,9.887,47419,80,644.5737,TRUE,Cpd 1068: 9.887,0.0197,644.8684,Negative,-3,-10,9.778,9.995,1454,0.094,0.01,10,2,,312,2,NZ_180830_s27.d,Find by Molecular Feature
1036,6454.9359,6457.743,9.544,96644,80,1612.7323,TRUE,Cpd 1036: 9.544,0.0256,1613.4918,Negative,-3,-4,9.403,9.678,1830,0.121,0.01,13,2,,299,47,NZ_180830_s27.d,Find by Molecular Feature
1067,6433.8313,6436.9006,9.882,899145,100,713.8627,TRUE,Cpd 1067: 9.882,0.0078,714.0847,Negative,-3,-10,9.687,10.036,16849,0.098,0.13,48,7,,312,2,NZ_180830_s27.d,Find by Molecular Feature
941,6411.8599,6414.7286,9.437,211904,80,711.4218,TRUE,Cpd 941: 9.437,0.0103,711.7564,Negative,-6,-9,9.295,9.62,5350,0.116,0.03,20,3,,290,3,NZ_180830_s27.d,Find by Molecular Feature
1074,6403.8445,6405.8794,9.987,59104,80,2133.6077,TRUE,Cpd 1074: 9.987,0.0121,2134.2767,Negative,-3,-8,9.903,10.103,1973,0.082,0.01,19,4,,315,2,NZ_180830_s27.d,Find by Molecular Feature
955,6398.8341,6400.9877,9.491,112617,81.1,2131.9374,TRUE,Cpd 955: 9.491,,2132.2719,Negative,-3,-3,9.229,9.545,4869,0.121,0.02,7,1,,294,3,NZ_180830_s27.d,Find by Molecular Feature
963,6397.8322,6400.5085,9.529,172010,95.3,1598.4529,TRUE,Cpd 963: 9.529,0.0184,1598.9531,Negative,-4,-7,9.37,9.72,2709,0.135,0.03,19,3,,297,9,NZ_180830_s27.d,Find by Molecular Feature
960,6396.8551,6400.351,9.519,92887,80,798.5996,TRUE,Cpd 960: 9.519,0.0011,799.097,Negative,-5,-8,9.428,9.703,3485,0.1,0.01,12,2,,296,2,NZ_180830_s27.d,Find by Molecular Feature
1033,6395.8309,6400.6489,9.544,200898,94,638.5758,TRUE,Cpd 1033: 9.544,,639.1787,Negative,-10,-10,9.395,9.712,4527,0.127,0.03,11,1,,299,47,NZ_180830_s27.d,Find by Molecular Feature
1027,6391.8544,6398.8624,9.543,491450,93.1,709.1988,TRUE,Cpd 1027: 9.543,,710.0856,Negative,-9,-9,9.32,9.736,9254,0.138,0.07,15,1,,299,47,NZ_180830_s27.d,Find by Molecular Feature
1075,6381.8576,6384.721,9.99,885139,80,708.0883,TRUE,Cpd 1075: 9.990,0.0103,708.3096,Negative,-3,-9,9.811,10.178,19675,0.097,0.13,45,7,,315,2,NZ_180830_s27.d,Find by Molecular Feature
1054,6376.8583,6379.1297,9.625,143078,87,1274.3644,TRUE,Cpd 1054: 9.625,,1274.5644,Negative,-5,-5,9.587,9.761,8857,0.075,0.02,8,1,,305,1,NZ_180830_s27.d,Find by Molecular Feature
1065,6376.8557,6378.6568,9.802,18336,97,1274.3639,TRUE,Cpd 1065: 9.802,,1274.3639,Negative,-5,-5,9.72,9.878,955,0.084,0,5,1,,310,1,NZ_180830_s27.d,Find by Molecular Feature
1047,6376.8478,6378.8355,9.585,869012,87,796.0987,TRUE,Cpd 1047: 9.585,,796.2235,Negative,-8,-8,9.545,9.745,39705,0.085,0.13,6,1,,301,3,NZ_180830_s27.d,Find by Molecular Feature
996,6375.8536,6378.9386,9.541,6722686,100,707.4209,TRUE,Cpd 996: 9.541,0.0032,707.6431,Negative,-3,-13,9.162,9.736,132674,0.141,0.98,48,5,,299,47,NZ_180830_s27.d,Find by Molecular Feature
964,6374.8681,6378.6385,9.533,990489,80,1273.9735,TRUE,Cpd 964: 9.533,0.0324,1274.565,Negative,-5,-12,9.295,9.736,12175,0.13,0.15,37,4,,297,9,NZ_180830_s27.d,Find by Molecular Feature
958,6373.8711,6378.6728,9.511,1017257,86.9,795.7266,TRUE,Cpd 958: 9.511,,796.2237,Negative,-8,-8,9.312,9.77,46736,0.09,0.15,11,1,,295,2,NZ_180830_s27.d,Find by Molecular Feature
1018,6371.917,6378.4263,9.543,3109982,91.2,636.1844,TRUE,Cpd 1018: 9.543,,636.7774,Negative,-10,-10,9.287,9.736,77230,0.13,0.46,15,1,,299,47,NZ_180830_s27.d,Find by Molecular Feature
1005,6369.8494,6372.5238,9.542,831586,100,706.7538,TRUE,Cpd 1005: 9.542,,707.2016,Negative,-9,-9,9.287,9.745,18233,0.165,0.12,6,1,,299,47,NZ_180830_s27.d,Find by Molecular Feature
1060,6366.8542,6369.3038,9.7,230747,80,794.8496,TRUE,Cpd 1060: 9.700,0.022,795.1006,Negative,-3,-11,9.545,9.936,5134,0.155,0.03,26,5,,308,6,NZ_180830_s27.d,Find by Molecular Feature
990,6365.3917,6367.7134,9.54,31280,80,1590.3385,TRUE,Cpd 990: 9.540,0.0176,1590.8327,Negative,-3,-4,9.47,9.603,1762,0.057,0,12,2,,298,24,NZ_180830_s27.d,Find by Molecular Feature
928,6354.8715,6356.1606,9.345,255982,83.3,1587.7111,TRUE,Cpd 928: 9.345,0.0036,1587.9619,Negative,-3,-4,9.187,9.403,8086,0.109,0.04,7,2,,285,3,NZ_180830_s27.d,Find by Molecular Feature
1053,6354.8702,6357.1121,9.614,705540,87,1058.1378,TRUE,Cpd 1053: 9.614,,1058.3043,Negative,-6,-6,9.587,9.745,43168,0.074,0.1,9,1,,304,1,NZ_180830_s27.d,Find by Molecular Feature
986,6354.8676,6357.1183,9.54,1503260,100,576.7079,TRUE,Cpd 986: 9.540,0.0113,576.7989,Negative,-5,-11,9.387,9.703,51526,0.11,0.22,17,2,,298,24,NZ_180830_s27.d,Find by Molecular Feature
977,6353.8728,6357.0905,9.539,114873784,100,704.9784,TRUE,Cpd 977: 9.539,0.0049,705.1997,Negative,-3,-14,9.237,9.745,1733145,0.119,16.82,108,9,S,298,24,NZ_180830_s27.d,Find by Molecular Feature
1046,6353.869,6356.9248,9.582,8352953,87,793.2264,TRUE,Cpd 1046: 9.582,,793.476,Negative,-8,-8,9.537,9.736,366221,0.087,1.22,9,1,,301,3,NZ_180830_s27.d,Find by Molecular Feature
927,6353.8616,6356.9758,9.342,7172262,87,704.9773,TRUE,Cpd 927: 9.342,0.0037,705.2,Negative,-5,-13,9.029,9.437,110311,0.099,1.05,70,8,,285,3,NZ_180830_s27.d,Find by Molecular Feature
982,6352.8759,6356.6127,9.539,321034,80,487.6755,TRUE,Cpd 982: 9.539,,487.9056,Negative,-13,-13,9.412,9.703,10226,0.102,0.05,12,1,,298,24,NZ_180830_s27.d,Find by Molecular Feature
983,6351.8499,6356.5323,9.539,797548,80,528.3135,TRUE,Cpd 983: 9.539,,528.6483,Negative,-12,-12,9.32,9.695,26789,0.105,0.12,11,1,,298,24,NZ_180830_s27.d,Find by Molecular Feature
1003,6349.8504,6353.2377,9.542,164729,80,576.2519,TRUE,Cpd 1003: 9.542,,576.6163,Negative,-11,-11,9.445,9.687,16951,0.109,0.02,5,1,,299,47,NZ_180830_s27.d,Find by Molecular Feature
980,6335.8453,6341.9106,9.539,99755,80,632.5773,TRUE,Cpd 980: 9.539,,633.3764,Negative,-10,-10,9.437,9.695,2451,0.113,0.01,11,1,,298,24,NZ_180830_s27.d,Find by Molecular Feature
1028,6334.8428,6340.7492,9.543,223807,80,702.8702,TRUE,Cpd 1028: 9.543,0.0732,703.977,Negative,-8,-9,9.345,9.712,3467,0.108,0.03,24,2,,299,47,NZ_180830_s27.d,Find by Molecular Feature
967,6242.8077,6245.9946,9.535,116398,80,623.2735,TRUE,Cpd 967: 9.535,,623.4748,Negative,-10,-10,9.403,9.67,3840,0.107,0.02,10,1,,297,9,NZ_180830_s27.d,Find by Molecular Feature
1016,6241.7936,6245.649,9.542,489351,80,692.5251,TRUE,Cpd 1016: 9.542,0.0604,692.8621,Negative,-9,-11,9.37,9.645,24360,0.073,0.07,17,2,,299,47,NZ_180830_s27.d,Find by Molecular Feature
1042,6240.7937,6243.1213,9.547,290578,95.9,779.0926,TRUE,Cpd 1042: 9.547,0.0085,779.5948,Negative,-8,-9,9.462,9.67,10774,0.082,0.04,12,2,,300,5,NZ_180830_s27.d,Find by Molecular Feature
950,6238.7682,6241.4458,9.464,84575,80,622.8695,TRUE,Cpd 950: 9.464,,623.0704,Negative,-10,-10,9.395,9.612,4816,0.088,0.01,6,1,,292,5,NZ_180830_s27.d,Find by Molecular Feature
936,6219.8014,6223.5713,9.368,296113,81.7,690.0816,TRUE,Cpd 936: 9.368,0.0048,690.5285,Negative,-8,-9,9.245,9.47,5898,0.11,0.04,19,2,,287,6,NZ_180830_s27.d,Find by Molecular Feature
930,6218.8329,6222.997,9.359,75328,80,620.876,TRUE,Cpd 930: 9.359,,621.2742,Negative,-10,-10,9.195,9.462,2944,0.101,0.01,8,1,,286,1,NZ_180830_s27.d,Find by Molecular Feature
1032,6218.8164,6222.0267,9.544,1344606,100,689.9728,TRUE,Cpd 1032: 9.544,0.0106,690.306,Negative,-7,-11,9.453,9.745,41603,0.073,0.2,35,4,,299,47,NZ_180830_s27.d,Find by Molecular Feature
1011,6201.8596,6205.5506,9.542,154732,80,688.0882,TRUE,Cpd 1011: 9.542,,688.4162,Negative,-9,-9,9.445,9.637,7869,0.081,0.02,9,1,,299,47,NZ_180830_s27.d,Find by Molecular Feature
994,6200.9173,6205.7947,9.541,143577,80,774.1074,TRUE,Cpd 994: 9.541,,774.5943,Negative,-8,-8,9.462,9.628,6843,0.077,0.02,13,1,,299,47,NZ_180830_s27.d,Find by Molecular Feature
1111,6198.8949,6200.6029,11.332,15112,80,2065.291,TRUE,Cpd 1111: 11.332,,2065.9598,Negative,-3,-3,11.277,11.402,1064,0.074,0,4,1,,327,4,NZ_180830_s27.d,Find by Molecular Feature
1110,6176.9008,6178.9099,11.327,83210,92.2,2057.9606,TRUE,Cpd 1110: 11.327,0.0084,2058.6324,Negative,-3,-10,11.21,11.468,1875,0.087,0.01,19,4,,327,4,NZ_180830_s27.d,Find by Molecular Feature
1113,6155.9329,6157.9012,11.334,86389,87.8,768.4847,TRUE,Cpd 1113: 11.334,0.0072,768.6098,Negative,-7,-8,11.244,11.468,2869,0.097,0.01,11,2,,327,4,NZ_180830_s27.d,Find by Molecular Feature
1112,6154.9267,6157.9378,11.333,915022,100,682.8737,TRUE,Cpd 1112: 11.333,0.0078,683.0956,Negative,-3,-11,11.16,11.518,19608,0.104,0.13,48,7,,327,4,NZ_180830_s27.d,Find by Molecular Feature
1064,6132.7462,6135.1638,9.721,42334,80,2043.2415,TRUE,Cpd 1064: 9.721,,2043.9103,Negative,-3,-3,9.637,9.811,1709,0.099,0.01,6,1,,309,1,NZ_180830_s27.d,Find by Molecular Feature
942,6114.7602,6116.7992,9.443,15979,80,2037.2461,TRUE,Cpd 942: 9.443,,2037.9136,Negative,-3,-3,9.395,9.487,1203,0.056,0,5,1,,290,3,NZ_180830_s27.d,Find by Molecular Feature
1058,6111.763,6114.1439,9.698,221152,99.6,678.0774,TRUE,Cpd 1058: 9.698,0.0123,678.1891,Negative,-5,-9,9.57,9.836,7902,0.106,0.03,13,2,,308,6,NZ_180830_s27.d,Find by Molecular Feature
1062,6110.7847,6113.4485,9.704,203383,82.4,610.0754,TRUE,Cpd 1062: 9.704,0.0317,610.3718,Negative,-3,-10,9.62,9.836,2642,0.1,0.03,32,5,,308,6,NZ_180830_s27.d,Find by Molecular Feature
1063,6109.8121,6113.5924,9.704,137467,80,762.7192,TRUE,Cpd 1063: 9.704,,763.0887,Negative,-8,-8,9.595,9.828,5966,0.101,0.02,10,1,,308,6,NZ_180830_s27.d,Find by Molecular Feature
943,6092.7918,6095.4331,9.445,35228,87.5,2029.9233,TRUE,Cpd 943: 9.445,,2030.5901,Negative,-3,-3,9.387,9.503,2137,0.062,0.01,7,1,,290,3,NZ_180830_s27.d,Find by Molecular Feature
953,6090.7864,6091.7307,9.477,41083,93.8,760.341,TRUE,Cpd 953: 9.477,,760.4676,Negative,-8,-8,9.378,9.545,3176,0.101,0.01,3,1,,293,3,NZ_180830_s27.d,Find by Molecular Feature
1059,6088.7809,6091.7072,9.699,4236613,100,675.5241,TRUE,Cpd 1059: 9.699,0.0066,675.7464,Negative,-3,-12,9.537,9.87,80506,0.108,0.62,86,10,,308,6,NZ_180830_s27.d,Find by Molecular Feature
952,6088.7775,6092.4088,9.473,256568,80,675.5235,TRUE,Cpd 952: 9.473,0.0162,675.7465,Negative,-7,-9,9.362,9.562,7918,0.101,0.04,17,2,,293,3,NZ_180830_s27.d,Find by Molecular Feature
949,6071.7844,6074.083,9.462,438362,100,673.6354,TRUE,Cpd 949: 9.462,,673.7468,Negative,-9,-9,9.262,9.587,18124,0.096,0.06,9,1,,292,5,NZ_180830_s27.d,Find by Molecular Feature
944,6070.7936,6073.4503,9.455,263364,100,1516.6925,TRUE,Cpd 944: 9.455,0.0075,1517.195,Negative,-3,-7,9.378,9.578,3596,0.07,0.04,36,5,,291,2,NZ_180830_s27.d,Find by Molecular Feature
948,6069.8069,6073.7804,9.462,234763,80,757.7186,TRUE,Cpd 948: 9.462,,758.0923,Negative,-8,-8,9.345,9.612,10850,0.093,0.03,11,1,,292,5,NZ_180830_s27.d,Find by Molecular Feature
946,6066.844,6073.3182,9.46,185352,80,605.6771,TRUE,Cpd 946: 9.460,,606.3716,Negative,-10,-10,9.337,9.578,7970,0.091,0.03,13,1,,292,5,NZ_180830_s27.d,Find by Molecular Feature
947,6060.8125,6068.0401,9.461,75551,80,672.4163,TRUE,Cpd 947: 9.461,,673.5239,Negative,-9,-9,9.387,9.587,7141,0.103,0.01,11,1,,292,5,NZ_180830_s27.d,Find by Molecular Feature
906,6049.8185,6051.1729,9.258,10693,96,2015.5989,TRUE,Cpd 906: 9.258,,2015.9366,Negative,-3,-3,9.204,9.328,887,0.074,0,4,1,,280,1,NZ_180830_s27.d,Find by Molecular Feature
945,6048.8222,6051.7756,9.457,5591195,100,671.0838,TRUE,Cpd 945: 9.457,0.0038,671.3066,Negative,-3,-12,9.304,9.62,84503,0.09,0.82,94,10,,291,2,NZ_180830_s27.d,Find by Molecular Feature
1119,5938.8197,5940.6072,11.421,13935,80,1978.5993,TRUE,Cpd 1119: 11.421,,1978.9377,Negative,-3,-3,11.36,11.485,839,0.07,0,5,1,,330,6,NZ_180830_s27.d,Find by Molecular Feature
921,5933.7309,5936.5655,9.329,91304,80,658.2962,TRUE,Cpd 921: 9.329,,658.5174,Negative,-9,-9,9.254,9.428,4527,0.081,0.01,8,1,,284,7,NZ_180830_s27.d,Find by Molecular Feature
1120,5915.8359,5918.6162,11.422,27906,80,1970.938,TRUE,Cpd 1120: 11.422,,1971.6058,Negative,-3,-3,11.36,11.485,1454,0.069,0,7,1,,330,6,NZ_180830_s27.d,Find by Molecular Feature
1129,5908.2661,5910.1663,11.532,97247,80,737.526,TRUE,Cpd 1129: 11.532,,737.7753,Negative,-8,-8,11.352,11.685,4865,0.118,0.01,6,1,,334,7,NZ_180830_s27.d,Find by Molecular Feature
1130,5907.7689,5910.1402,11.533,92296,80,737.4638,TRUE,Cpd 1130: 11.533,,737.7128,Negative,-8,-8,11.427,11.71,5585,0.11,0.01,7,1,,334,7,NZ_180830_s27.d,Find by Molecular Feature
1121,5893.8554,5896.3898,11.425,48499,94.8,1963.6112,TRUE,Cpd 1121: 11.425,,1964.2786,Negative,-3,-3,11.36,11.493,2421,0.077,0.01,6,1,,330,6,NZ_180830_s27.d,Find by Molecular Feature
1124,5871.8741,5874.244,11.427,144940,100,1956.2862,TRUE,Cpd 1124: 11.427,0.0118,1956.9511,Negative,-3,-8,11.343,11.527,3562,0.083,0.02,20,4,,330,6,NZ_180830_s27.d,Find by Molecular Feature
1123,5871.0392,5874.3659,11.427,92882,80,651.3304,TRUE,Cpd 1123: 11.427,,651.6451,Negative,-9,-9,11.343,11.543,3889,0.097,0.01,8,1,,330,6,NZ_180830_s27.d,Find by Molecular Feature
1122,5849.8891,5852.7971,11.425,2491248,99.1,648.9806,TRUE,Cpd 1122: 11.425,0.0058,649.2027,Negative,-3,-11,11.235,11.685,35666,0.107,0.36,74,9,,330,6,NZ_180830_s27.d,Find by Molecular Feature
675,5840.707,5842.4641,6.365,8375,80,1945.895,TRUE,Cpd 675: 6.365,,1946.9003,Negative,-3,-3,6.323,6.406,877,0.054,0,4,1,,199,11,NZ_180830_s27.d,Find by Molecular Feature
899,5813.6903,5815.3141,9.167,9459,80,1936.8895,TRUE,Cpd 899: 9.167,,1937.5597,Negative,-3,-3,9.112,9.212,783,0.063,0,4,1,,276,6,NZ_180830_s27.d,Find by Molecular Feature
956,5806.7091,5808.3534,9.493,15042,80.6,828.5226,TRUE,Cpd 956: 9.493,,828.6671,Negative,-7,-7,9.428,9.578,1075,0.071,0,5,1,,294,3,NZ_180830_s27.d,Find by Molecular Feature
898,5791.7024,5794.0656,9.166,22138,80,1929.5602,TRUE,Cpd 898: 9.166,,1930.2315,Negative,-3,-3,9.104,9.229,1310,0.069,0,6,1,,276,6,NZ_180830_s27.d,Find by Molecular Feature
961,5787.7601,5788.9379,9.529,26692,80.3,577.7687,TRUE,Cpd 961: 9.529,,577.7687,Negative,-10,-10,9.428,9.628,1639,0.109,0,4,1,,297,9,NZ_180830_s27.d,Find by Molecular Feature
954,5784.7369,5786.7016,9.489,45492,81.7,963.1155,TRUE,Cpd 954: 9.489,,963.2844,Negative,-6,-6,9.395,9.57,2876,0.083,0.01,6,1,,294,3,NZ_180830_s27.d,Find by Molecular Feature
957,5783.7495,5786.4946,9.505,1739030,100,641.6317,TRUE,Cpd 957: 9.505,0.0121,641.8538,Negative,-5,-9,9.295,9.678,47585,0.127,0.25,25,4,,295,2,NZ_180830_s27.d,Find by Molecular Feature
